char_id,era,strength,gender,final_age,final_asset,final_health,final_happiness,final_status,final_humanity,peak_brain,peak_body,peak_social,peak_sense,peak_luck,death_cause,reached_age_80,bankrupt,events_fired
sim_874,近未来,コミュ,女,82,6860000,0,100,33,0,6,11,86,6,9,病死,1,0,82
sim_875,昭和,頭脳,女,16,50000,100,100,28,0,31,7,6,13,12,老衰,0,0,16
sim_876,平成,頭脳,男,80,2650000,0,100,33,0,84,12,5,8,10,病死,1,0,80
sim_877,令和,運,男,80,3050000,0,100,33,50,14,5,14,10,54,病死,1,0,80
sim_878,昭和,肉体,男,82,1810000,25,100,33,0,5,77,9,10,8,寿命,1,0,82
sim_879,昭和,コミュ,男,83,1890000,0,100,33,0,11,15,82,6,12,病死,1,0,83
sim_880,近未来,運,男,83,7090000,0,100,33,50,12,10,9,13,55,病死,1,0,83
sim_881,昭和,コミュ,女,82,1810000,0,100,33,0,9,12,82,9,14,病死,1,0,82
sim_882,近未来,コミュ,男,80,6400000,0,100,33,0,8,6,82,5,7,病死,1,0,80
sim_883,平成,頭脳,女,84,3170000,0,100,33,0,82,8,6,12,14,病死,1,0,84
sim_884,近未来,コミュ,女,83,7090000,0,100,33,0,12,12,84,10,13,病死,1,0,83
sim_885,昭和,運,女,81,1730000,0,100,33,50,6,8,10,12,58,病死,1,0,81
sim_886,昭和,運,女,83,1890000,0,100,33,50,12,7,6,10,55,病死,1,0,83
sim_887,令和,肉体,男,90,4550000,0,100,34,0,11,84,11,7,6,病死,1,0,90
sim_888,平成,頭脳,女,81,2780000,0,100,33,0,82,13,14,15,9,病死,1,0,81
sim_889,令和,コミュ,女,81,3200000,0,100,33,0,14,12,88,6,6,病死,1,0,81
sim_890,近未来,運,女,80,6400000,0,100,33,50,11,14,13,9,57,病死,1,0,80
sim_891,平成,センス,男,82,2910000,0,100,33,0,10,12,5,76,5,病死,1,0,82
sim_892,昭和,運,男,69,770000,51,100,32,50,7,6,14,13,55,老衰,0,0,69
sim_893,令和,センス,女,81,3200000,0,100,33,0,10,10,5,88,12,病死,1,0,81
sim_894,令和,頭脳,女,6,50000,100,70,29,0,25,9,10,5,5,老衰,0,0,6
sim_895,昭和,頭脳,女,83,1890000,0,100,33,0,85,13,5,10,11,病死,1,0,83
sim_896,令和,肉体,女,90,4550000,0,100,34,0,13,89,6,15,13,病死,1,0,90
sim_897,近未来,頭脳,女,81,6630000,0,100,33,0,92,6,15,5,15,病死,1,0,81
sim_898,昭和,センス,女,79,1570000,1,100,33,0,13,8,14,82,10,寿命,0,0,79
sim_899,昭和,センス,女,81,1730000,0,100,33,0,9,11,11,90,8,病死,1,0,81
sim_900,令和,頭脳,女,79,2900000,0,100,33,0,81,15,11,9,8,病死,0,0,79
sim_901,昭和,センス,女,82,1810000,0,100,33,0,8,5,11,90,5,病死,1,0,82
sim_902,昭和,肉体,女,84,1970000,15,100,33,0,12,92,15,14,6,寿命,1,0,84
sim_903,令和,運,女,81,3200000,0,100,33,50,5,8,15,6,55,病死,1,0,81
sim_904,平成,頭脳,男,80,2650000,0,100,33,0,88,5,14,11,10,病死,1,0,80
sim_905,昭和,頭脳,女,79,1570000,6,100,33,0,84,7,10,14,11,寿命,0,0,79
sim_906,近未来,肉体,男,92,9160000,0,100,34,0,5,90,15,5,6,病死,1,0,92
sim_907,令和,運,女,81,3200000,0,100,33,50,8,13,8,15,61,病死,1,0,81
sim_908,平成,コミュ,男,80,2650000,0,100,33,0,7,10,94,6,10,病死,1,0,80
sim_909,近未来,センス,男,62,2260000,70,100,32,0,8,13,5,74,8,老衰,0,0,62
sim_910,平成,肉体,男,82,2910000,25,100,33,0,5,87,15,7,11,寿命,1,0,82
sim_911,昭和,頭脳,女,78,1490000,9,100,33,0,75,15,10,9,8,寿命,0,0,78
sim_912,近未来,運,女,82,6860000,0,100,33,50,15,5,15,13,51,病死,1,0,82
sim_913,令和,センス,男,81,3200000,0,100,33,0,9,14,9,85,6,病死,1,0,81
sim_914,平成,運,男,80,2650000,8,100,33,50,15,15,12,5,57,寿命,1,0,80
sim_915,平成,肉体,女,83,3040000,17,100,33,0,8,81,13,11,15,寿命,1,0,83
sim_916,近未来,肉体,女,89,8470000,0,100,34,0,11,90,5,6,11,病死,1,0,89
sim_917,令和,コミュ,男,84,3650000,0,100,33,0,8,11,80,9,7,病死,1,0,84
sim_918,令和,頭脳,男,83,3500000,0,100,33,0,83,13,11,11,8,病死,1,0,83
sim_919,平成,肉体,男,88,3690000,5,100,34,0,15,90,6,14,9,寿命,1,0,88
sim_920,昭和,コミュ,男,78,1490000,11,100,33,0,13,11,84,14,10,寿命,0,0,78
sim_921,平成,肉体,女,87,3560000,3,100,34,0,13,90,7,10,11,寿命,1,0,87
sim_922,近未来,肉体,男,89,8470000,0,100,34,0,8,86,11,15,15,病死,1,0,89
sim_923,令和,頭脳,男,81,3200000,0,100,33,0,78,12,15,14,6,病死,1,0,81
sim_924,昭和,センス,女,77,1410000,11,100,33,0,13,8,6,82,6,寿命,0,0,77
sim_925,昭和,肉体,男,85,2050000,13,100,34,0,7,90,15,14,13,寿命,1,0,85
sim_926,昭和,肉体,男,88,2290000,0,100,34,0,8,92,5,5,10,病死,1,0,88
sim_927,平成,センス,女,80,2650000,0,100,33,0,5,6,5,88,12,病死,1,0,80
sim_928,近未来,センス,女,82,6860000,0,100,33,0,12,13,13,86,15,病死,1,0,82
sim_929,昭和,肉体,男,84,1970000,19,100,33,0,6,79,5,6,5,寿命,1,0,84
sim_930,平成,センス,男,87,3560000,0,100,34,0,5,13,8,87,12,病死,1,0,87
sim_931,昭和,肉体,女,81,1730000,31,100,33,0,6,70,8,9,8,寿命,1,0,81
sim_932,近未来,運,女,81,6630000,0,100,33,50,7,10,6,15,56,病死,1,0,81
sim_933,平成,運,女,80,2650000,0,100,33,50,12,8,13,12,58,病死,1,0,80
sim_934,近未来,肉体,女,83,7090000,15,100,33,0,9,85,12,14,6,寿命,1,0,83
sim_935,令和,肉体,男,91,4700000,0,100,34,0,10,82,12,6,15,病死,1,0,91
sim_936,平成,頭脳,女,81,2780000,0,100,33,0,77,13,10,7,9,病死,1,0,81
sim_937,令和,運,女,83,3500000,0,100,33,50,14,10,8,12,51,病死,1,0,83
sim_938,昭和,センス,男,77,1410000,26,100,33,0,15,7,8,75,12,寿命,0,0,77
sim_939,平成,センス,男,83,3040000,0,100,33,0,12,11,11,84,5,病死,1,0,83
sim_940,令和,コミュ,女,80,3050000,0,100,33,0,8,12,84,14,15,病死,1,0,80
sim_941,昭和,コミュ,男,78,1490000,15,100,33,0,12,15,84,12,11,寿命,0,0,78
sim_942,平成,コミュ,女,82,2910000,0,100,33,0,11,7,82,5,11,病死,1,0,82
sim_943,令和,センス,女,80,3050000,0,100,33,0,12,15,9,80,15,病死,1,0,80
sim_944,昭和,運,男,84,1970000,0,100,33,50,12,11,9,13,58,病死,1,0,84
sim_945,令和,コミュ,女,81,3200000,0,100,33,0,13,6,89,7,5,病死,1,0,81
sim_946,令和,センス,女,82,3350000,0,100,33,0,14,11,8,89,13,病死,1,0,82
sim_947,令和,頭脳,女,84,3650000,0,100,33,0,86,7,8,14,10,病死,1,0,84
sim_948,昭和,運,女,77,1410000,16,100,33,50,8,13,15,11,53,寿命,0,0,77
sim_949,近未来,センス,女,84,7320000,0,100,33,0,10,9,13,79,6,病死,1,0,84
sim_950,平成,運,男,80,2650000,0,100,33,50,6,5,9,15,55,病死,1,0,80
sim_951,近未来,運,男,80,6400000,0,100,33,50,9,9,13,11,55,病死,1,0,80
sim_952,近未来,肉体,男,90,8700000,0,100,34,0,11,88,8,12,9,病死,1,0,90
sim_953,近未来,肉体,男,90,8700000,0,100,34,0,5,92,14,9,15,病死,1,0,90
sim_954,昭和,コミュ,女,81,1730000,0,100,33,0,13,6,87,14,5,病死,1,0,81
sim_955,近未来,肉体,男,90,8700000,0,100,34,0,13,85,9,14,8,病死,1,0,90
sim_956,昭和,センス,男,62,210000,73,100,32,0,10,15,6,73,15,老衰,0,0,62
sim_957,令和,コミュ,男,84,3650000,0,100,33,0,9,9,82,8,15,病死,1,0,84
sim_958,平成,肉体,男,88,3690000,3,100,34,0,7,92,5,15,8,寿命,1,0,88
sim_959,近未来,肉体,男,90,8700000,0,100,34,0,10,83,9,9,12,病死,1,0,90
sim_960,平成,運,女,83,3040000,0,100,33,50,11,10,12,12,57,病死,1,0,83
sim_961,令和,センス,女,40,50000,95,100,30,0,13,7,12,56,7,老衰,0,0,40
sim_962,近未来,頭脳,女,81,6630000,0,100,33,0,80,6,11,15,14,病死,1,0,81
sim_963,近未来,肉体,女,90,8700000,0,100,34,0,13,81,5,9,5,病死,1,0,90
sim_964,昭和,コミュ,男,81,1730000,0,100,33,0,14,10,87,7,15,病死,1,0,81
sim_965,近未来,センス,男,73,4790000,25,100,33,0,11,15,10,77,6,老衰,0,0,73
sim_966,令和,コミュ,男,83,3500000,0,100,33,0,5,11,89,8,15,病死,1,0,83
sim_967,近未来,肉体,女,90,8700000,0,100,34,0,5,90,5,11,11,病死,1,0,90
sim_968,令和,コミュ,女,82,3350000,0,100,33,0,6,9,90,6,8,病死,1,0,82
sim_969,近未来,肉体,男,90,8700000,0,100,34,0,15,81,8,8,6,病死,1,0,90
sim_970,令和,肉体,女,86,3950000,5,100,34,0,10,81,14,12,15,寿命,1,0,86
sim_971,近未来,頭脳,女,73,4790000,39,100,33,0,79,6,14,7,8,老衰,0,0,73
sim_972,令和,頭脳,女,83,3500000,0,100,33,0,89,15,10,11,9,病死,1,0,83
sim_973,平成,運,男,81,2780000,0,100,33,50,9,14,7,9,58,病死,1,0,81
sim_974,令和,センス,女,80,3050000,0,100,33,0,10,10,15,84,6,病死,1,0,80
sim_975,令和,肉体,女,87,4100000,5,100,34,0,7,83,8,5,11,寿命,1,0,87
sim_976,近未来,運,男,79,6170000,0,100,33,50,14,14,15,5,57,病死,0,0,79
sim_977,近未来,肉体,男,92,9160000,0,100,34,0,5,87,6,13,6,病死,1,0,92
sim_978,昭和,肉体,男,84,1970000,23,100,33,0,8,76,9,13,8,寿命,1,0,84
sim_979,平成,センス,男,77,2260000,15,100,33,0,7,9,5,75,5,寿命,0,0,77
sim_980,平成,運,女,83,3040000,0,100,33,50,15,13,13,14,52,病死,1,0,83
sim_981,令和,センス,男,76,2450000,11,100,33,0,11,13,12,84,10,寿命,0,0,76
sim_982,平成,肉体,女,78,2390000,41,100,33,0,14,84,14,10,15,寿命,0,0,78
sim_983,令和,センス,女,81,3200000,0,100,33,0,13,13,13,86,14,病死,1,0,81
sim_984,令和,頭脳,女,23,50000,100,100,28,0,36,8,13,13,13,老衰,0,0,23
sim_985,令和,肉体,女,81,3200000,21,100,33,0,6,90,5,7,6,寿命,1,0,81
sim_986,近未来,運,男,82,6860000,0,100,33,50,13,6,5,9,61,病死,1,0,82
sim_987,近未来,運,男,82,6860000,0,100,33,50,10,14,12,14,61,病死,1,0,82
sim_988,平成,肉体,女,89,3820000,5,100,34,0,8,87,11,15,6,寿命,1,0,89
sim_989,令和,頭脳,男,84,3650000,0,100,33,0,84,6,12,12,12,病死,1,0,84
sim_990,近未来,センス,男,82,6860000,0,100,33,0,5,13,5,82,9,病死,1,0,82
sim_991,平成,センス,女,82,2910000,0,100,33,0,13,5,13,83,10,病死,1,0,82
sim_992,昭和,頭脳,男,82,1810000,0,100,33,0,86,14,10,8,12,病死,1,0,82
sim_993,近未来,肉体,男,88,8240000,0,100,34,0,5,89,13,12,15,病死,1,0,88
sim_994,近未来,頭脳,男,24,50000,100,100,28,0,45,5,12,6,14,老衰,0,0,24
sim_995,平成,肉体,男,85,3300000,21,100,34,0,9,78,10,13,15,寿命,1,0,85
sim_996,昭和,頭脳,女,79,1570000,0,100,33,0,89,14,15,6,15,病死,0,0,79
sim_997,平成,頭脳,女,78,2390000,0,100,33,0,82,9,7,15,6,病死,0,0,78
sim_998,令和,運,男,79,2900000,0,100,33,50,8,7,15,14,56,病死,0,0,79
sim_999,令和,肉体,男,90,4550000,0,100,34,0,8,88,14,8,9,病死,1,0,90
